25000,-0.508196436,3.304825884
25062.65664,0.029844,2.956640921
25125.62814,0.459169241,3.763290813
25188.91688,0.744670823,4.033153309
25252.52525,0.64025718,3.864913725
25316.4557,1.815733092,3.331353899
25380.71066,0.780145279,3.471148071
25445.29262,1.398799338,2.905572274
25510.20408,1.209127201,3.049882039
25575.44757,2.648000125,4.087862177
25641.02564,2.228501934,3.537442417
25706.94087,1.391721867,3.288684147
25773.19588,1.121114752,3.635690418
25839.79328,0.866811092,3.073210988
25906.73575,0.863532603,3.019294206
25974.02597,0.943183985,2.588203361
26041.66667,1.893597893,3.183970639
26109.66057,1.136632968,2.711589182
26178.01047,1.721546279,3.115428809
26246.71916,2.18574606,2.553332941
26315.78947,1.243636264,2.705763585
26385.22427,3.066074913,3.011659836
26455.02646,2.716590827,2.874899566
26525.19894,1.51065327,1.878328508
26595.74468,1.774459443,3.413585753
26666.66667,1.60933424,2.161911594
26737.96791,2.387583644,2.799970707
26809.65147,0.528225255,2.911084653
26881.72043,2.808172129,2.35285483
26954.1779,2.970028533,3.50643381
27027.02703,2.197653172,2.387253706
27100.271,2.259802331,3.135511139
27173.91304,2.296548543,3.005493209
27247.9564,1.015749922,2.808396516
27322.40437,3.088518353,2.841390091
27397.26027,2.226204713,2.78369527
27472.52747,2.194170035,2.586120197
27548.20937,2.675570391,2.749320173
27624.30939,2.900668912,2.837946266
27700.83102,1.943108858,3.236933826
27777.77778,2.327083038,2.998521271
27855.1532,1.127636225,2.315465755
27932.96089,1.897634402,2.397945093
28011.20448,1.232316286,3.302597931
28089.88764,1.977205309,2.56983188
28169.01408,3.327247465,2.26899011
28248.58757,-0.422496552,3.74312815
28328.6119,1.298032432,2.67627843
28409.09091,1.228389166,2.643450345
28490.02849,3.567047155,3.339404844
28571.42857,2.418512565,2.461965884
28653.29513,1.940174428,3.659891313
28735.63218,0.393670033,3.389639195
28818.4438,3.446040083,2.864040248
28901.7341,2.356834908,2.643434435
28985.50725,1.816505518,3.268084871
29069.76744,1.200351123,3.729259609
29154.51895,2.977816367,2.722684082
29239.76608,-0.802724708,3.948038505
29325.5132,2.721724436,2.465820062
29411.76471,1.02782307,1.809840601
29498.52507,4.988668966,3.531736836
29585.79882,4.503293338,2.242686556
29673.5905,1.094055504,2.003023133
29761.90476,1.278155025,2.808012851
29850.74627,2.514996385,2.341698393
29940.11976,3.031198383,3.193862598
30030.03003,2.0256752,2.677462765
30120.48193,4.027153571,4.136248935
30211.48036,4.09119786,2.19544817
30303.0303,2.707533786,1.742846018
30395.13678,1.997028421,2.168045651
30487.80488,4.294635827,1.219111518
30581.03976,3.701914821,2.037163783
30674.84663,4.96491142,3.174693618
30769.23077,5.927566911,3.396856273
30864.19753,4.460137359,3.519377991
30959.75232,5.455235428,1.751477227
31055.90062,5.266920307,2.603230072
31152.64798,4.282644246,2.136454916
31250,6.27485789,3.592478014
31347.96238,7.474814662,3.956084238
31446.54088,6.958301334,3.348880367
31545.74132,10.63123589,3.894035572
31645.56962,11.83080001,3.172163403
31746.03175,11.25516608,3.125345118
31847.13376,13.17081023,3.75927428
31948.88179,15.87194385,4.834775936
32051.28205,20.75502851,5.427682834
32154.34084,23.08319431,5.733799819
32258.06452,29.50319519,4.804608628
32362.45955,35.93345737,7.079352222
32467.53247,43.29264718,7.381913148
32573.2899,54.27604401,6.843100034
32679.73856,64.53537727,8.082231984
32786.88525,81.76048172,8.991643408
32894.73684,98.07653059,10.93935572
33003.30033,118.5226856,11.325287
33112.58278,141.8603413,11.53395911
33222.59136,166.0534526,13.00979294
33333.33333,197.0187871,13.50089661
33444.81605,230.3659868,15.07891874
33557.04698,267.3801416,15.79770328
33670.03367,309.5667141,15.97757395
33783.78378,357.2574206,17.25886593
33898.30508,408.9363816,19.02751752
34013.60544,465.3539542,19.38666079
34129.69283,526.7140835,20.41059313
34246.57534,595.6000682,21.7275188
34364.26117,668.0562127,21.45466835
34482.75862,744.5355307,21.88735985
34602.07612,825.8021616,22.43902696
34722.22222,912.04008,23.09989382
34843.20557,996.2738564,23.70443998
34965.03497,1079.677862,24.04065021
35087.7193,1158.529366,25.86724973
35211.26761,1230.096463,26.21145365
35335.68905,1291.572505,27.31099131
35460.99291,1341.882297,28.10942863
35587.18861,1379.853374,30.23668055
35714.28571,1407.384963,30.34542338
35842.29391,1422.949127,30.63504683
35971.22302,1426.912054,31.89927302
36101.08303,1421.849899,32.41500132
36231.88406,1405.868739,33.0862916
36363.63636,1381.493396,32.39817008
36496.35036,1346.958621,32.14470067
36630.03663,1304.823678,31.07825866
36764.70588,1255.581326,31.02365941
36900.369,1201.106566,30.08430473
37037.03704,1145.588113,28.67638695
37174.72119,1085.994792,27.26210055
37313.43284,1025.339327,25.7636681
37453.18352,964.294312,25.26503194
37593.98496,903.9980455,22.88971304
37735.84906,847.0724131,21.73724941
37878.78788,791.4085941,19.88042607
38022.81369,740.5503572,19.50293216
38167.93893,693.0276613,16.70065098
38314.17625,654.8184795,16.08685473
38461.53846,623.2548933,15.45672541
38610.03861,599.9007622,13.58086636
38759.68992,585.8277625,13.41067918
38910.50584,584.6956424,14.39295637
