25000,9.126235644,3.667804767
25062.65664,8.00975563,3.65724205
25125.62814,9.106535347,4.384087132
25188.91688,8.91709453,3.884617659
25252.52525,9.166854612,2.961658441
25316.4557,9.087127582,3.9107769
25380.71066,8.676788944,3.921277503
25445.29262,7.833959439,4.131862632
25510.20408,8.24816895,4.431309826
25575.44757,8.277918696,3.829780188
25641.02564,8.862835593,3.519052756
25706.94087,9.309731951,3.707485297
25773.19588,8.795619226,4.059527625
25839.79328,9.262856967,4.004665861
25906.73575,8.932391808,4.044647812
25974.02597,9.206098215,4.269032161
26041.66667,8.728938334,4.677213355
26109.66057,9.033191986,3.498716952
26178.01047,9.841463566,3.700238098
26246.71916,10.01646277,3.93078055
26315.78947,9.556410415,3.872172149
26385.22427,8.883392673,3.937618489
26455.02646,9.093261674,3.77208124
26525.19894,8.668300298,4.386921181
26595.74468,7.314246784,3.610071442
26666.66667,7.458165601,3.81093687
26737.96791,8.234135796,4.000544354
26809.65147,9.313790738,4.055811178
26881.72043,8.856585399,3.856232981
26954.1779,7.93510493,4.106522372
27027.02703,10.75400638,3.71017757
27100.271,9.719736007,4.093869259
27173.91304,8.979249251,3.934417296
27247.9564,8.610689082,4.469636585
27322.40437,8.516947647,3.79871572
27397.26027,8.436158174,4.063932669
27472.52747,8.331916356,3.906334693
27548.20937,10.02759917,4.113257542
27624.30939,8.743694045,3.898049146
27700.83102,8.338903961,4.262493075
27777.77778,9.5264045,3.68898696
27855.1532,8.696680025,3.746363479
27932.96089,8.706537665,4.468194983
28011.20448,8.697189778,3.658676672
28089.88764,9.401046121,3.282614962
28169.01408,9.691997302,4.558589292
28248.58757,8.513228036,3.532788004
28328.6119,9.337394387,3.5785838
28409.09091,10.39684707,3.746856475
28490.02849,9.867987201,3.886088758
28571.42857,9.423350174,3.719702439
28653.29513,6.868399258,2.728119595
28735.63218,9.238263219,3.746817738
28818.4438,7.17246117,3.12415977
28901.7341,9.700194901,2.995069231
28985.50725,7.83980921,4.267019763
29069.76744,10.24300563,4.939851684
29154.51895,7.603928239,4.127873796
29239.76608,9.716049043,3.636132046
29325.5132,10.29788823,4.701218326
29411.76471,11.11433996,3.409462632
29498.52507,8.65930623,3.886314628
29585.79882,10.80340096,3.882952952
29673.5905,9.335470887,3.835359731
29761.90476,9.765754178,4.588228328
29850.74627,9.845180945,4.191670458
29940.11976,11.17569867,4.411687645
30030.03003,9.869163407,4.373714256
30120.48193,10.5796563,4.505186884
30211.48036,12.13957373,4.40234884
30303.0303,11.86826416,4.988608353
30395.13678,11.68473828,4.728760018
30487.80488,12.74439836,4.515641411
30581.03976,12.94405072,4.132350295
30674.84663,16.0267941,4.416023874
30769.23077,16.48752777,5.512877394
30864.19753,17.26805248,5.179743878
30959.75232,20.23889884,4.905582063
31055.90062,24.83280931,5.517261954
31152.64798,29.92096986,5.612413204
31250,35.0771291,5.478579097
31347.96238,41.79160003,6.194195067
31446.54088,50.49927441,5.718741172
31545.74132,60.63163113,6.622632909
31645.56962,76.32798176,6.414562603
31746.03175,91.1239952,7.790275417
31847.13376,109.0808808,8.005320897
31948.88179,130.9433,9.572171595
32051.28205,154.5895071,12.19403067
32154.34084,182.4392667,13.57106992
32258.06452,214.3101897,13.42308156
32362.45955,248.8786075,16.54979627
32467.53247,287.2788895,18.1185722
32573.2899,332.2472997,21.05302848
32679.73856,378.2577028,23.49968635
32786.88525,429.9912375,27.40457273
32894.73684,486.9986393,30.13517986
33003.30033,548.6754752,34.91852694
33112.58278,618.1371501,38.58037864
33222.59136,690.6478631,43.30385345
33333.33333,766.2208173,48.88356395
33444.81605,856.3146995,53.89984182
33557.04698,943.3227209,59.00935239
33670.03367,1035.466713,66.12860542
33783.78378,1129.750469,71.77429155
33898.30508,1226.036024,76.19337325
34013.60544,1313.4936,82.5076176
34129.69283,1396.817137,88.60322152
34246.57534,1470.626366,91.3490407
34364.26117,1531.761424,96.95283071
34482.75862,1581.864858,98.49312333
34602.07612,1619.479114,101.7146095
34722.22222,1642.44149,103.1910122
34843.20557,1655.46916,102.0899731
34965.03497,1654.926364,103.1476309
35087.7193,1645.677668,103.1078182
35211.26761,1624.083289,101.0111175
35335.68905,1595.071962,98.47175892
35460.99291,1558.401471,97.07848523
35587.18861,1510.176761,92.75006569
35714.28571,1455.037807,90.52484168
35842.29391,1396.802823,84.38234183
35971.22302,1329.86373,81.33521783
36101.08303,1262.809193,76.19253661
36231.88406,1192.329636,72.74108673
36363.63636,1123.034663,69.42493367
36496.35036,1054.218995,63.48256043
36630.03663,982.9492304,59.41555598
36764.70588,916.238381,55.98566054
36900.369,852.8128433,51.61895767
37037.03704,792.5937361,47.64689231
37174.72119,736.0234076,44.4592986
37313.43284,684.4206663,41.00767289
37453.18352,637.8472136,38.84073861
37593.98496,597.7141472,35.44330298
37735.84906,564.7596587,33.99331396
37878.78788,540.8357538,32.45249575
38022.81369,528.439016,32.0915256
38167.93893,528.6662779,32.0401146
38314.17625,542.5541203,33.10671041
38461.53846,570.8914507,35.05183148
38610.03861,622.6505684,37.77984202
38759.68992,695.5381752,42.47793658
38910.50584,793.6683423,48.20374424
39062.5,921.4991806,56.85553474
39215.68627,1079.633575,66.64249203
39370.07874,1273.422998,78.98501463
39525.6917,1499.85874,95.34690317
39682.53968,1763.713195,110.2664593
39840.63745,2070.98775,132.2622303
40000,2413.705126,154.5799043
40160.64257,2791.664162,180.6122418
40322.58065,3203.303327,205.7970689
40485.82996,3644.455929,236.0742853
40650.4065,4118.087033,267.8797319
40816.32653,4608.735348,300.3037091
40983.60656,5094.797063,330.0250029
41152.26337,5578.592841,362.6609888
41322.31405,6042.232182,393.2820954
41493.77593,6461.230419,418.4691948
41666.66667,6826.499926,440.2169624
41841.00418,7126.43349,460.8759268
42016.80672,7349.778779,474.3771497
42194.09283,7497.634985,486.5286855
42372.88136,7567.071223,492.4405321
42553.19149,7562.668405,490.5758492
42735.04274,7487.365259,484.3618328
