25000,16.04281545,10.15585151
25062.65664,15.60008685,10.60945677
25125.62814,16.3023386,10.27999495
25188.91688,16.2795751,10.83091058
25252.52525,15.61363109,10.98677486
25316.4557,14.96068178,10.84851721
25380.71066,16.09387919,10.43700209
25445.29262,15.11120197,10.75554196
25510.20408,14.87046989,10.4002004
25575.44757,15.95661753,10.95074424
25641.02564,16.11839779,11.00482423
25706.94087,15.53255733,10.60266218
25773.19588,16.24233992,10.48849572
25839.79328,16.16213157,10.82661382
25906.73575,16.70017454,10.29361357
25974.02597,16.16793627,10.34997637
26041.66667,16.36767686,10.58946728
26109.66057,16.81697509,10.39269292
26178.01047,16.05719472,10.74208686
26246.71916,16.91093993,10.97287373
26315.78947,15.86111354,10.3241434
26385.22427,17.44810342,10.69753558
26455.02646,17.11707879,10.05914031
26525.19894,15.98821613,10.67622335
26595.74468,17.07897923,10.32706855
26666.66667,15.84374186,10.41140616
26737.96791,17.63254701,10.8038921
26809.65147,16.61471678,11.24212678
26881.72043,17.68222247,10.85475845
26954.1779,16.49836088,10.69349562
27027.02703,17.22540496,11.19386147
27100.271,16.29648239,10.740265
27173.91304,16.62317351,10.54867466
27247.9564,17.27410241,10.67723235
27322.40437,16.94024293,10.58180581
27397.26027,15.71013028,11.0211166
27472.52747,16.39887497,10.96366209
27548.20937,17.43257584,10.22222293
27624.30939,17.02434828,11.13035053
27700.83102,16.12700561,10.62374205
27777.77778,17.82076288,11.28084284
27855.1532,16.23251491,10.28276873
27932.96089,17.39498211,11.1779499
28011.20448,17.43841659,10.47644302
28089.88764,16.88823354,11.15692542
28169.01408,16.74278624,10.77519585
28248.58757,17.66952652,10.84630915
28328.6119,17.83847192,11.08193077
28409.09091,17.08915855,11.4832402
28490.02849,18.18530678,10.70312498
28571.42857,16.49427543,11.35916423
28653.29513,17.58931705,11.60644625
28735.63218,16.77979236,10.9593982
28818.4438,17.01049005,11.31492622
28901.7341,17.46361068,10.77554579
28985.50725,16.23379517,11.41505169
29069.76744,17.99236348,10.20526385
29154.51895,17.02596856,11.34725102
29239.76608,18.65698441,11.21924761
29325.5132,17.80992838,10.7417508
29411.76471,18.08531635,10.18693429
29498.52507,19.85949293,10.67182816
29585.79882,17.57283153,10.32054066
29673.5905,16.96572157,10.10558965
29761.90476,18.75609389,10.26932854
29850.74627,19.43509295,10.74475744
29940.11976,19.87709438,10.81196007
30030.03003,20.56480046,11.49931739
30120.48193,20.76963591,10.38317372
30211.48036,24.25258569,10.09087945
30303.0303,25.28944949,10.51635732
30395.13678,28.40283202,11.63896827
30487.80488,31.81409564,11.38606434
30581.03976,33.92440046,10.53270215
30674.84663,35.30859055,10.93465487
30769.23077,42.01870664,10.76030699
30864.19753,47.8801183,10.25778278
30959.75232,51.81134404,12.02504577
31055.90062,56.50457621,10.82653355
31152.64798,59.08985901,9.604416355
31250,72.36205518,7.251537901
31347.96238,93.52274636,12.43315098
31446.54088,108.9821599,13.20603476
31545.74132,123.5119473,18.14055411
31645.56962,140.6492439,20.05129549
31746.03175,162.4916025,23.95197246
31847.13376,186.5036231,26.99020612
31948.88179,211.2498584,31.50825525
32051.28205,242.7243955,36.85588292
32154.34084,276.5437035,43.37785971
32258.06452,315.3411442,50.35016463
32362.45955,360.5969444,58.20717861
32467.53247,410.8391896,67.31802754
32573.2899,466.4068007,77.44200812
32679.73856,529.2444533,88.52704188
32786.88525,599.1338488,100.9069994
32894.73684,674.5091675,114.1414328
33003.30033,752.4794613,128.2946514
33112.58278,837.3571657,143.0563069
33222.59136,922.8725746,159.2708949
33333.33333,1013.745028,174.7600284
33444.81605,1107.30005,192.2660856
33557.04698,1194.998398,207.2826658
33670.03367,1281.758158,223.7963582
33783.78378,1367.106442,238.1175378
33898.30508,1443.529828,252.297904
34013.60544,1512.347305,265.3400189
34129.69283,1572.843364,276.6159902
34246.57534,1626.165619,285.3730311
34364.26117,1669.070964,293.7916422
34482.75862,1699.385974,299.6301139
34602.07612,1723.357273,303.5641245
34722.22222,1619.775746,328.0787311
34843.20557,1735.182949,306.1085754
34965.03497,1724.046903,304.5667844
35087.7193,1704.174536,300.6399499
35211.26761,1673.213714,295.2212743
35335.68905,1635.433198,287.9093494
35460.99291,1590.481122,280.0897342
35587.18861,1538.302676,270.4492612
35714.28571,1479.858865,259.8201961
35842.29391,1418.558897,248.3775692
35971.22302,1352.644232,237.0761507
36101.08303,1286.166623,224.6597126
36231.88406,1217.900864,211.2030073
36363.63636,1148.468202,197.8386275
36496.35036,1081.845249,184.4025461
36630.03663,1013.307383,171.7924836
36764.70588,948.9581164,158.1416281
36900.369,883.9882365,147.0347916
37037.03704,821.2428025,134.8947403
37174.72119,764.973131,123.6746107
37313.43284,713.6646909,113.0863642
37453.18352,663.4802654,102.984402
37593.98496,612.1759557,93.37122442
37735.84906,566.3989027,84.58670284
37878.78788,526.7849959,76.25113181
38022.81369,494.3708642,69.0567
38167.93893,466.6188321,62.17349157
38314.17625,441.991554,57.02779322
38461.53846,418.4266104,52.96595596
38610.03861,396.6551795,50.72858844
38759.68992,384.6374894,48.18885264
38910.50584,379.8485941,47.45172504
39062.5,384.1898955,47.29562563
39215.68627,395.0879094,48.23478584
39370.07874,411.1680578,50.82982101
39525.6917,436.1686953,56.2843199
39682.53968,470.1613226,62.47792526
39840.63745,518.3686639,71.23170182
40000,580.3846536,81.8604653
40160.64257,656.4498647,96.07267411
40322.58065,748.6090365,112.9613759
40485.82996,858.4341517,133.7661528
40650.4065,990.3774876,156.6849431
40816.32653,1146.069353,184.463625
40983.60656,1323.415204,215.5777949
41152.26337,1529.319149,252.7745177
41322.31405,1768.456038,293.9982367
41493.77593,2033.480518,340.0702208
41666.66667,2329.715169,389.1855379
41841.00418,2656.423184,442.1331955
42016.80672,3014.153161,497.1029533
42194.09283,3398.451444,551.1894795
42372.88136,3817.847598,604.8465336
42553.19149,4276.452276,654.4073044
42735.04274,4753.370428,700.5185427
42918.45494,5211.213265,735.9005823
43103.44828,5631.663736,767.9723365
43290.04329,5988.807502,799.0294781
43478.26087,6287.605654,823.7930227
43668.12227,6531.907057,837.7830003
43859.64912,6733.374693,841.2237449
44052.86344,6863.717984,836.960691
44247.78761,6911.435818,827.5662514
44444.44444,6878.537851,812.6524821
44642.85714,6773.654183,791.4193872
44843.04933,6612.62689,765.0067886
45045.04505,6404.476949,734.2390875
45248.86878,6151.164378,701.2182252
45454.54545,5859.921677,665.9884038
45662.10046,5550.221801,630.6555158
45871.55963,5243.509991,597.2026574
46082.94931,4951.884243,566.3963394
46296.2963,4683.299109,539.5949961
46511.62791,4453.047353,517.4050069
46728.97196,4270.609411,500.9653001
46948.35681,4137.439177,489.8894149
47169.81132,4056.591759,486.3917286
47393.36493,4024.200822,488.1736002
47619.04762,4041.608915,496.0607386
47846.88995,4117.933509,512.0603788
48076.92308,4289.179963,542.3819773
48309.17874,4596.340703,592.1456652
48543.68932,5102.729662,671.6062059
48780.4878,5913.867252,799.1553184
49019.60784,7129.340704,981.127125
49261.08374,8868.495666,1229.254173
49504.9505,11236.5523,1540.741678
49751.24378,14247.0002,1888.017541
50000,17805.91218,2250.130488
